# lats1 lons1 lats2 lon2 drift_m
72.01 126.43 72.01 126.45 613.80
72.00 126.52 72.01 126.54 759.08
72.00 126.61 72.01 126.63 759.08
72.00 126.69 72.00 126.70 148.87
72.00 126.78 72.00 126.78 148.87
72.00 126.95 72.00 126.96 148.87
72.00 127.04 72.00 127.04 148.87
72.00 127.38 72.00 127.41 1052.63
71.99 127.73 71.99 127.75 893.17
71.99 127.81 71.99 127.84 1042.03
71.99 127.90 71.99 127.93 1042.03
71.98 128.16 71.98 128.19 1200.14
71.98 128.24 71.98 128.27 893.15
71.98 128.33 71.98 128.35 744.29
71.98 128.42 71.98 128.44 893.15
71.96 129.36 71.96 129.37 148.85
71.96 129.45 71.96 129.45 148.85
71.96 129.53 71.95 129.53 148.85
71.95 129.79 71.95 129.80 148.84
71.95 129.88 71.95 129.88 148.84
71.94 129.96 71.94 129.96 148.84
71.94 130.05 71.94 130.05 148.84
71.94 130.13 71.94 130.13 148.84
71.94 130.22 71.94 130.22 148.84
71.93 130.39 71.92 130.40 1517.83
71.93 130.48 71.92 130.49 1553.88
71.93 130.56 71.91 130.57 1553.86
71.92 130.65 71.91 130.66 1553.85
71.92 130.73 71.91 130.74 1553.84
71.92 130.82 71.91 130.83 1553.83
71.92 130.90 71.90 130.91 1553.82
71.91 130.99 71.90 131.00 1553.81
71.91 131.07 71.90 131.08 1696.88
71.91 131.16 71.89 131.17 1696.87
71.91 131.25 71.89 131.25 1696.85
71.90 131.33 71.89 131.34 1696.84
71.90 131.42 71.88 131.42 1696.83
71.90 131.50 71.88 131.51 1696.81
71.89 131.59 71.88 131.59 1696.80
71.89 131.67 71.88 131.68 1696.78
71.89 131.76 71.87 131.77 1741.85
71.88 131.84 71.87 131.85 1741.84
71.88 131.93 71.86 131.94 1882.36
71.88 132.01 71.86 132.02 1882.34
71.87 132.10 71.86 132.11 1271.45
71.87 132.18 71.86 132.19 1133.31
71.87 132.27 71.86 132.28 998.25
71.86 132.35 71.86 132.36 998.24
71.86 132.44 71.86 132.44 148.81
71.86 132.52 71.86 132.52 148.81
71.85 132.61 71.85 132.61 148.81
71.85 132.78 71.85 132.78 210.44
71.84 132.86 71.84 132.86 210.44
71.98 124.79 71.86 125.17 19164.33
71.98 124.88 71.89 125.28 17444.19
71.98 124.97 71.90 125.31 15039.70
71.98 125.40 71.99 125.43 1083.72
71.98 125.48 71.98 125.51 905.48
71.98 125.57 71.98 125.60 905.48
71.98 125.66 71.98 125.68 905.48
71.98 125.92 71.98 125.95 1200.14
71.98 126.00 71.98 126.04 1227.52
71.98 126.09 71.98 126.12 1052.59
71.98 126.17 71.98 126.20 905.47
71.98 126.26 71.98 126.28 759.03
71.98 126.35 71.98 126.36 613.76
71.98 126.43 71.98 126.45 613.76
71.98 126.52 71.98 126.54 759.03
71.98 126.60 71.98 126.63 759.02
71.98 126.78 71.98 126.81 1190.85
71.97 126.86 71.97 126.87 148.86
71.97 126.95 71.97 126.95 148.86
71.97 127.04 71.97 127.04 148.85
71.97 127.12 71.97 127.13 148.85
71.97 127.38 71.97 127.41 1052.55
71.97 127.55 71.97 127.56 148.85
71.96 127.72 71.96 127.75 744.26
71.96 127.81 71.96 127.84 1041.96
71.96 127.90 71.96 127.93 1041.95
71.96 127.98 71.96 128.03 1488.50
71.96 128.07 71.96 128.11 1339.64
71.96 128.15 71.96 128.19 1190.79
71.96 128.24 71.96 128.27 1190.78
71.95 128.33 71.95 128.35 893.08
71.94 128.93 71.94 128.93 148.84
71.93 129.36 71.93 129.36 148.84
71.93 129.44 71.93 129.45 148.84
71.93 129.53 71.93 129.53 148.84
71.92 129.78 71.92 129.79 148.83
71.92 129.87 71.92 129.87 148.83
71.92 130.04 71.91 130.04 148.83
71.91 130.38 71.89 130.39 1517.72
71.90 130.47 71.89 130.48 1411.86
71.90 130.55 71.89 130.56 1553.75
71.90 130.64 71.88 130.65 1553.74
71.90 130.72 71.88 130.73 1553.73
71.89 130.81 71.88 130.82 1553.72
71.89 130.90 71.88 130.90 1553.70
71.89 130.98 71.87 130.99 1696.77
71.88 131.07 71.87 131.07 1696.76
71.88 131.15 71.87 131.16 1696.74
71.88 131.24 71.86 131.24 1696.73
71.88 131.32 71.86 131.33 1696.71
71.87 131.41 71.86 131.41 1553.63
71.87 131.49 71.85 131.50 1696.69
71.87 131.58 71.85 131.58 1696.67
71.86 131.66 71.85 131.67 1696.66
71.86 131.75 71.85 131.75 1696.64
71.86 131.83 71.84 131.84 1696.63
71.85 131.92 71.84 131.92 1840.59
71.85 132.00 71.83 132.01 1840.57
71.84 132.17 71.83 132.18 1133.23
71.84 132.26 71.83 132.27 1133.22
71.84 132.34 71.84 132.34 210.43
71.83 132.43 71.83 132.43 210.43
71.83 132.51 71.83 132.51 148.80
71.83 132.60 71.83 132.59 148.79
71.82 132.68 71.82 132.68 148.79
71.82 132.76 71.82 132.77 210.42
71.82 132.85 71.82 132.85 210.42
71.96 124.71 71.84 125.12 18971.56
71.96 124.80 71.84 125.20 18971.56
71.96 125.05 71.83 125.36 17294.90
71.96 125.14 71.87 125.44 14326.44
71.96 125.40 71.96 125.43 1083.64
71.96 125.48 71.96 125.51 905.41
71.96 125.57 71.96 125.60 905.41
71.96 125.66 71.96 125.68 758.98
71.96 125.74 71.96 125.76 613.72
71.96 125.83 71.96 125.85 613.72
71.96 125.91 71.96 125.94 1052.51
71.95 126.00 71.96 126.04 1372.31
71.95 126.09 71.96 126.13 1495.90
71.95 126.17 71.95 126.20 1052.51
71.95 126.26 71.95 126.28 905.40
71.95 126.34 71.95 126.37 758.97
71.95 126.43 71.95 126.45 758.97
71.95 126.52 71.95 126.54 758.97
71.95 126.60 71.95 126.62 758.97
71.95 127.03 71.95 127.04 148.84
71.95 127.12 71.95 127.12 148.84
71.94 127.55 71.94 127.55 148.84
71.94 127.81 71.94 127.83 893.04
71.93 127.89 71.93 127.92 1041.87
71.93 127.98 71.93 128.02 1488.39
71.93 128.24 71.93 128.27 1199.96
71.93 128.32 71.93 128.35 893.02
71.93 128.41 71.93 128.43 893.01
71.92 128.49 71.92 128.52 893.01
71.92 128.92 71.91 128.92 148.83
71.91 129.01 71.91 129.01 148.83
71.91 129.35 71.91 129.35 148.83
71.89 129.95 71.89 129.95 148.82
71.89 130.03 71.89 130.03 148.82
71.88 130.37 71.87 130.38 1517.61
71.88 130.46 71.86 130.46 1371.98
71.87 130.55 71.86 130.55 1517.58
71.87 130.63 71.86 130.63 1517.57
71.87 130.72 71.86 130.72 1517.56
71.87 130.80 71.85 130.81 1517.55
71.86 130.89 71.85 130.89 1517.54
71.86 130.97 71.85 130.98 1517.53
71.86 131.06 71.84 131.06 1663.68
71.86 131.14 71.84 131.15 1663.67
71.85 131.23 71.84 131.23 1663.66
71.85 131.31 71.83 131.32 1663.64
71.85 131.40 71.83 131.40 1553.52
71.84 131.48 71.83 131.49 1696.56
71.84 131.57 71.83 131.57 1696.55
71.84 131.65 71.82 131.66 1696.53
71.83 131.74 71.82 131.74 1696.52
71.83 131.82 71.81 131.83 1840.47
71.83 131.91 71.81 131.91 1840.45
71.82 131.99 71.81 132.00 1840.43
71.82 132.16 71.81 132.17 1133.14
71.81 132.25 71.80 132.25 1133.13
71.81 132.33 71.81 132.33 210.42
71.81 132.41 71.81 132.41 148.79
71.80 132.50 71.80 132.50 148.78
71.80 132.58 71.80 132.58 148.78
71.80 132.67 71.80 132.67 148.78
71.79 132.75 71.79 132.75 148.78
71.79 132.84 71.79 132.84 148.78
71.93 124.71 71.82 125.12 18970.16
71.93 124.80 71.81 125.11 17360.75
71.93 124.97 71.81 125.37 19263.67
71.93 125.23 71.81 125.60 19048.52
71.93 125.31 71.93 125.35 1495.80
71.93 125.40 71.93 125.44 1517.86
71.93 125.48 71.93 125.52 1227.35
71.93 125.57 71.93 125.59 905.34
71.93 125.66 71.93 125.68 905.34
71.93 125.74 71.93 125.76 758.92
71.93 125.83 71.93 125.84 613.67
71.93 125.91 71.93 125.93 758.92
71.93 126.00 71.93 126.03 1052.43
71.93 126.08 71.93 126.12 1347.77
71.93 126.17 71.93 126.21 1199.96
71.93 126.26 71.93 126.29 1052.43
71.93 126.34 71.93 126.37 905.33
71.93 126.43 71.93 126.46 1052.43
71.92 126.51 71.93 126.54 1052.42
71.92 126.60 71.93 126.63 1052.42
71.92 126.69 71.92 126.71 893.01
71.92 127.03 71.92 127.03 148.83
71.92 127.12 71.92 127.12 148.83
71.91 127.54 71.91 127.55 148.83
71.91 127.63 71.91 127.65 744.15
71.91 127.72 71.91 127.74 892.98
71.91 127.80 71.91 127.83 1041.80
71.91 127.89 71.91 127.92 1041.80
71.90 128.14 71.90 128.17 1052.36
71.90 128.23 71.90 128.25 744.13
71.90 128.32 71.90 128.35 1041.78
71.90 128.40 71.90 128.43 892.95
71.90 128.49 71.90 128.51 744.12
71.89 128.92 71.89 128.91 148.82
71.89 129.00 71.89 129.00 148.82
71.88 129.34 71.88 129.35 148.82
71.88 129.43 71.88 129.43 148.82
71.86 130.03 71.86 130.03 148.81
71.85 130.37 71.84 130.37 1371.89
71.85 130.45 71.84 130.46 1371.88
71.85 130.54 71.83 130.54 1517.47
71.84 130.62 71.83 130.63 1517.46
71.84 130.71 71.83 130.71 1517.45
71.84 130.79 71.83 130.80 1517.44
71.84 130.88 71.82 130.88 1517.43
71.83 130.96 71.82 130.97 1517.41
71.83 131.05 71.82 131.05 1663.56
71.83 131.13 71.81 131.14 1663.55
71.83 131.22 71.81 131.22 1663.53
71.82 131.30 71.81 131.31 1663.52
71.82 131.39 71.80 131.39 1663.51
71.82 131.47 71.80 131.48 1663.49
71.81 131.56 71.80 131.56 1663.48
71.81 131.64 71.80 131.64 1663.46
71.81 131.73 71.79 131.73 1696.39
71.80 131.81 71.79 131.82 1840.33
71.80 131.90 71.78 131.90 1840.31
71.80 131.98 71.78 131.99 1840.30
71.79 132.07 71.78 132.07 1809.96
71.79 132.15 71.78 132.15 1226.85
71.79 132.23 71.78 132.24 1083.11
71.78 132.32 71.78 132.32 148.78
71.78 132.40 71.78 132.40 148.78
71.78 132.49 71.78 132.49 148.77
71.77 132.57 71.77 132.57 148.77
71.77 132.66 71.77 132.66 210.39
71.77 132.74 71.77 132.75 210.39
71.76 132.91 71.76 132.92 332.65
71.76 132.99 71.75 133.00 332.65
71.90 124.71 71.78 125.12 19575.17
71.90 125.22 71.84 125.41 9927.03
71.90 125.31 71.91 125.34 1083.48
71.90 125.40 71.91 125.43 1083.48
71.90 125.48 71.91 125.51 941.26
71.90 125.57 71.90 125.59 905.28
71.90 125.65 71.90 125.68 1052.36
71.90 125.74 71.90 125.77 905.27
71.90 125.91 71.90 125.93 758.87
71.90 126.00 71.90 126.02 758.87
71.90 126.08 71.90 126.10 758.86
71.90 126.25 71.90 126.29 1227.25
71.90 126.34 71.90 126.37 905.27
71.90 126.43 71.90 126.46 1199.86
71.90 126.51 71.90 126.55 1372.09
71.90 126.60 71.90 126.63 1052.34
71.90 126.68 71.90 126.71 1052.34
71.90 126.77 71.90 126.80 1041.76
71.89 127.03 71.89 127.03 148.82
71.89 127.11 71.89 127.12 148.82
71.89 127.63 71.89 127.65 744.09
71.88 127.71 71.88 127.74 1041.73
71.88 127.80 71.88 127.83 1041.72
71.88 127.88 71.88 127.91 1041.72
71.88 128.05 71.88 128.09 1190.53
71.88 128.14 71.88 128.17 1190.52
71.88 128.23 71.88 128.26 1041.70
71.87 128.31 71.87 128.33 595.26
71.87 128.40 71.87 128.41 595.25
71.87 128.48 71.87 128.49 446.44
71.87 128.57 71.87 128.58 446.44
71.87 128.65 71.87 128.66 148.81
71.86 128.82 71.86 128.82 148.81
71.86 128.91 71.86 128.91 148.81
71.85 129.42 71.85 129.43 148.80
71.84 130.02 71.83 130.02 148.80
71.83 130.19 71.83 130.19 148.80
71.83 130.27 71.83 130.27 148.79
71.83 130.36 71.81 130.36 1371.79
71.82 130.44 71.81 130.45 1371.78
71.82 130.53 71.81 130.53 1517.36
71.82 130.61 71.80 130.62 1517.35
71.82 130.70 71.80 130.70 1517.34
71.81 130.78 71.80 130.79 1517.33
71.81 130.87 71.80 130.87 1517.31
71.81 130.95 71.79 130.96 1517.30
71.80 131.04 71.79 131.04 1663.44
71.80 131.12 71.79 131.13 1663.42
71.80 131.21 71.78 131.21 1663.41
71.80 131.29 71.78 131.30 1663.40
71.79 131.38 71.78 131.38 1663.38
71.79 131.46 71.78 131.47 1663.37
71.79 131.55 71.77 131.55 1663.36
71.78 131.63 71.77 131.64 1663.34
71.78 131.72 71.77 131.72 1663.33
71.78 131.80 71.76 131.81 1840.19
71.77 131.89 71.76 131.89 1840.18
71.77 131.97 71.76 131.97 1809.84
71.77 132.06 71.75 132.06 1809.83
71.76 132.31 71.76 132.31 148.77
71.75 132.39 71.75 132.39 148.76
71.75 132.48 71.75 132.48 148.76
71.75 132.56 71.75 132.56 148.76
71.74 132.65 71.74 132.65 210.38
71.74 132.73 71.74 132.73 210.38
71.74 132.81 71.74 132.82 332.63
71.73 132.90 71.73 132.91 332.63
71.73 132.98 71.73 132.99 332.62
71.88 124.97 71.90 125.22 9322.39
71.88 125.14 71.79 125.53 16968.75
71.88 125.31 71.81 125.48 9527.95
71.88 125.40 71.88 125.43 1199.79
71.88 125.48 71.88 125.51 905.21
71.88 125.57 71.88 125.59 905.21
71.88 125.65 71.88 125.69 1199.79
71.88 125.74 71.88 125.77 1052.28
71.88 125.91 71.88 125.94 1052.28
71.87 126.00 71.88 126.03 1052.28
71.87 126.08 71.88 126.11 905.20
71.87 126.17 71.88 126.19 758.81
71.87 126.34 71.87 126.36 905.20
71.87 126.42 71.87 126.46 1199.77
71.87 126.51 71.87 126.55 1371.99
71.87 126.60 71.87 126.63 1052.27
71.87 126.68 71.87 126.71 1052.26
71.87 127.11 71.87 127.11 148.81
71.85 128.14 71.85 128.17 1190.43
71.85 128.22 71.85 128.25 1190.43
71.85 128.31 71.85 128.33 744.02
71.85 128.39 71.85 128.41 595.21
71.84 128.48 71.84 128.49 446.41
71.84 128.56 71.84 128.57 446.40
71.81 130.01 71.81 130.01 148.79
71.81 130.10 71.81 130.10 148.79
71.80 130.18 71.80 130.18 148.78
71.80 130.27 71.80 130.27 148.78
71.80 130.35 71.79 130.36 1371.69
71.80 130.44 71.78 130.44 1371.68
71.79 130.52 71.78 130.53 1517.25
71.79 130.61 71.78 130.61 1517.24
71.79 130.69 71.78 130.69 1517.22
71.79 130.78 71.77 130.78 1517.21
71.78 130.86 71.77 130.86 1517.20
71.78 130.94 71.77 130.95 1517.19
71.78 131.03 71.76 131.03 1663.31
71.78 131.11 71.76 131.12 1663.30
71.77 131.20 71.76 131.20 1663.29
71.77 131.28 71.75 131.29 1663.27
71.77 131.37 71.75 131.37 1663.26
71.76 131.45 71.75 131.46 1663.25
71.76 131.54 71.75 131.54 1663.23
71.76 131.62 71.74 131.63 1663.22
71.75 131.71 71.74 131.71 1663.20
71.75 131.79 71.74 131.79 1809.74
71.75 131.88 71.73 131.88 1809.73
71.75 131.96 71.73 131.96 1809.71
71.74 132.04 71.73 132.05 1809.69
71.74 132.13 71.72 132.13 1809.68
71.74 132.21 71.73 132.21 1041.28
71.73 132.30 71.73 132.30 148.75
71.73 132.38 71.73 132.38 148.75
71.72 132.55 71.72 132.55 148.75
71.72 132.63 71.72 132.63 148.75
71.71 132.72 71.71 132.72 148.75
71.70 133.06 71.70 133.06 332.60
71.85 124.63 71.73 125.03 19568.82
71.85 124.88 71.73 125.21 17831.80
71.85 125.40 71.85 125.43 1371.91
71.85 125.48 71.85 125.51 1083.32
71.85 125.57 71.85 125.59 941.12
71.85 125.65 71.85 125.68 1083.31
71.85 125.74 71.85 125.78 1495.46
71.85 125.82 71.85 125.86 1199.70
71.85 125.91 71.85 125.94 1199.69
71.85 125.99 71.85 126.02 1052.20
71.85 126.08 71.85 126.11 1052.20
71.85 126.17 71.85 126.19 758.75
71.85 126.25 71.85 126.27 758.75
71.85 126.34 71.85 126.36 905.13
71.85 126.42 71.85 126.45 1052.19
71.84 126.51 71.85 126.54 1052.19
71.84 126.59 71.85 126.62 905.13
71.84 126.85 71.84 126.88 905.12
71.84 127.36 71.84 127.37 148.80
71.83 127.45 71.83 127.45 148.80
71.83 127.53 71.83 127.54 148.80
71.83 127.70 71.83 127.73 743.98
71.83 127.87 71.82 127.93 1810.16
71.83 128.05 71.82 128.08 1199.61
71.82 128.13 71.82 128.16 1190.35
71.82 128.22 71.82 128.25 1041.55
71.82 128.30 71.82 128.32 743.96
71.82 128.56 71.82 128.57 446.37
71.81 128.64 71.81 128.67 892.74
71.81 128.73 71.81 128.75 905.05
71.80 129.15 71.80 129.15 148.78
71.80 129.41 71.80 129.41 148.78
71.80 129.49 71.80 129.50 148.78
71.79 129.83 71.79 129.83 148.78
71.78 129.92 71.78 129.92 148.78
71.78 130.00 71.78 130.00 148.78
71.78 130.09 71.78 130.09 148.77
71.78 130.26 71.77 130.26 148.77
71.77 130.43 71.76 130.43 1517.14
71.77 130.51 71.75 130.52 1517.13
71.77 130.60 71.75 130.60 1517.12
71.76 130.68 71.75 130.69 1517.11
71.76 130.77 71.75 130.77 1517.10
71.76 130.85 71.74 130.86 1517.09
71.75 130.94 71.74 130.94 1663.20
71.75 131.02 71.74 131.02 1663.19
71.75 131.11 71.73 131.11 1663.18
71.75 131.19 71.73 131.19 1663.16
71.74 131.27 71.73 131.28 1663.15
71.74 131.36 71.73 131.36 1663.14
71.74 131.44 71.72 131.45 1663.12
71.73 131.53 71.72 131.53 1663.11
71.73 131.61 71.72 131.62 1663.09
71.73 131.70 71.71 131.70 1663.08
71.73 131.78 71.71 131.78 1809.61
71.72 131.87 71.71 131.87 1809.59
71.72 131.95 71.70 131.95 1809.57
71.72 132.03 71.70 132.04 1809.56
71.71 132.12 71.70 132.12 1663.01
71.71 132.20 71.71 132.21 210.36
71.71 132.29 71.70 132.29 148.74
71.70 132.37 71.70 132.37 148.74
71.69 132.62 71.69 132.62 148.74
71.69 132.71 71.69 132.71 148.74
71.67 133.04 71.67 133.05 332.57
71.82 124.63 71.71 125.02 18334.44
71.82 125.05 71.92 125.34 14527.38
71.82 125.39 71.83 125.43 1347.38
71.82 125.48 71.83 125.51 1083.23
71.82 125.57 71.83 125.60 1083.23
71.82 125.65 71.83 125.69 1226.98
71.82 125.74 71.82 125.78 1495.35
71.82 126.16 71.82 126.18 613.49
71.82 126.33 71.82 126.36 905.06
71.82 126.42 71.82 126.45 905.06
71.82 126.51 71.82 126.53 905.06
71.82 126.59 71.82 126.61 758.69
71.82 126.68 71.82 126.70 758.69
71.82 126.76 71.82 126.78 758.68
71.81 126.85 71.82 126.87 758.68
71.81 127.10 71.81 127.11 297.58
71.81 127.36 71.81 127.36 148.79
71.81 127.44 71.81 127.45 148.79
71.81 127.53 71.81 127.53 148.79
71.81 127.61 71.81 127.62 148.79
71.80 127.70 71.80 127.72 743.93
71.80 127.78 71.80 127.81 892.71
71.80 127.96 71.80 127.99 1199.53
71.80 128.04 71.80 128.07 1190.26
71.80 128.13 71.80 128.16 1339.04
71.80 128.21 71.79 128.25 1347.27
71.79 128.30 71.80 128.33 1199.51
71.79 128.38 71.79 128.41 905.00
71.79 128.55 71.79 128.57 743.90
71.79 128.64 71.79 128.65 595.11
71.78 129.15 71.78 129.15 148.77
71.77 129.40 71.77 129.41 148.77
71.77 129.49 71.77 129.49 148.77
71.76 129.91 71.76 129.91 148.77
71.76 130.00 71.75 130.00 148.76
71.75 130.08 71.75 130.08 148.76
71.75 130.17 71.75 130.17 148.76
71.75 130.33 71.73 130.34 1371.49
71.74 130.42 71.73 130.42 1517.03
71.74 130.50 71.73 130.51 1517.02
71.74 130.59 71.73 130.59 1517.01
71.74 130.67 71.72 130.68 1517.00
71.73 130.76 71.72 130.76 1516.99
71.73 130.84 71.72 130.85 1516.98
71.73 130.93 71.71 130.93 1663.08
71.73 131.01 71.71 131.02 1663.07
71.72 131.10 71.71 131.10 1663.05
71.72 131.18 71.70 131.18 1663.04
71.72 131.27 71.70 131.27 1663.03
71.71 131.35 71.70 131.35 1663.01
71.71 131.43 71.70 131.44 1663.00
71.71 131.52 71.69 131.52 1662.98
71.70 131.60 71.69 131.61 1662.97
71.70 131.69 71.69 131.69 1662.96
71.70 131.77 71.68 131.77 1662.94
71.70 131.86 71.68 131.86 1809.46
71.69 131.94 71.68 131.94 1809.44
71.69 132.02 71.67 132.03 1809.42
71.69 132.11 71.67 132.11 1662.88
71.68 132.19 71.68 132.20 210.34
71.68 132.28 71.68 132.28 148.73
71.68 132.36 71.67 132.36 210.34
71.67 132.44 71.67 132.45 210.34
71.67 132.61 71.66 132.62 210.33
71.66 132.70 71.66 132.70 148.73
71.66 132.78 71.66 132.78 148.72
71.65 133.03 71.65 133.04 332.55
71.80 124.63 71.71 125.03 16957.89
71.80 124.71 71.71 125.12 17040.53
71.80 125.31 71.80 125.34 1083.16
71.80 125.39 71.80 125.43 1371.71
71.80 125.48 71.80 125.53 1643.35
71.80 125.56 71.80 125.61 1643.35
71.80 125.65 71.80 125.68 1083.15
71.80 125.74 71.80 125.77 1371.70
71.79 126.08 71.80 126.12 1347.27
71.79 126.16 71.79 126.19 1052.04
71.79 126.42 71.79 126.44 758.63
71.79 126.50 71.79 126.52 758.63
71.79 126.59 71.79 126.61 904.99
71.79 126.67 71.79 126.70 904.99
71.79 126.76 71.79 126.78 904.99
71.79 126.84 71.79 126.87 904.99
71.78 127.53 71.78 127.53 148.78
71.78 127.61 71.78 127.61 148.77
71.78 127.87 71.77 127.90 1041.41
71.77 127.95 71.77 127.99 1190.18
71.77 128.04 71.77 128.07 1199.44
71.77 128.12 71.77 128.16 1338.94
71.77 128.21 71.77 128.24 1338.93
71.77 128.29 71.77 128.33 1199.42
71.77 128.38 71.77 128.41 1051.96
71.76 128.55 71.76 128.56 595.07
71.76 128.63 71.76 128.64 446.30
71.75 129.14 71.75 129.15 148.76
71.75 129.31 71.75 129.31 148.76
71.74 129.40 71.74 129.40 148.76
71.74 129.48 71.74 129.48 148.76
71.73 129.99 71.73 129.99 148.75
71.73 130.07 71.73 130.07 148.75
71.72 130.16 71.72 130.16 148.75
71.72 130.33 71.71 130.33 1346.97
71.72 130.41 71.70 130.42 1516.92
71.71 130.50 71.70 130.50 1516.91
71.71 130.58 71.70 130.58 1516.90
71.71 130.67 71.70 130.67 1516.89
71.71 130.75 71.69 130.75 1516.87
71.70 130.83 71.69 130.84 1516.86
71.70 130.92 71.69 130.92 1662.96
71.70 131.00 71.68 131.01 1662.94
71.70 131.09 71.68 131.09 1662.93
71.69 131.17 71.68 131.17 1642.84
71.69 131.26 71.68 131.26 1662.90
71.69 131.34 71.67 131.34 1662.89
71.68 131.42 71.67 131.43 1662.88
71.68 131.51 71.67 131.51 1662.86
71.68 131.59 71.66 131.60 1662.85
71.68 131.68 71.66 131.68 1662.83
71.67 131.76 71.66 131.76 1662.82
71.67 131.85 71.65 131.85 1809.32
71.67 131.93 71.65 131.93 1809.31
71.66 132.01 71.65 132.02 1809.29
71.66 132.10 71.64 132.10 1662.76
71.66 132.18 71.65 132.18 148.72
71.65 132.27 71.65 132.26 148.72
71.65 132.35 71.65 132.35 210.32
71.65 132.43 71.64 132.44 210.32
71.64 132.68 71.63 132.69 210.31
71.63 132.77 71.63 132.77 210.31
71.63 132.85 71.63 132.85 148.71
71.62 132.94 71.62 132.94 210.31
71.62 133.10 71.62 133.11 210.30
71.77 124.63 71.69 125.03 16956.62
71.77 124.71 71.69 125.12 17039.25
71.77 124.97 71.88 125.34 18098.00
71.77 125.39 71.77 125.42 904.94
71.77 125.48 71.77 125.51 1226.80
71.77 125.56 71.77 125.60 1226.80
71.77 125.65 71.77 125.68 1051.97
71.77 125.73 71.77 125.76 904.94
71.77 125.82 71.77 125.85 904.94
71.77 125.99 71.77 126.03 1347.17
71.77 126.08 71.77 126.11 1347.17
71.77 126.16 71.77 126.19 1051.96
71.77 126.42 71.77 126.44 904.93
71.76 126.50 71.77 126.53 904.93
71.76 126.59 71.77 126.61 904.92
71.76 126.67 71.76 126.69 758.57
71.76 126.76 71.76 126.78 904.92
71.76 126.93 71.76 126.96 1226.77
71.76 127.27 71.76 127.27 148.77
71.75 127.44 71.76 127.47 1051.93
71.75 127.52 71.75 127.53 148.76
71.75 127.61 71.75 127.61 148.76
71.75 127.86 71.75 127.90 1199.35
71.75 127.95 71.75 127.98 1190.09
71.75 128.03 71.75 128.07 1190.09
71.74 128.12 71.74 128.15 1190.08
71.74 128.20 71.74 128.24 1338.84
71.74 128.29 71.74 128.33 1643.10
71.74 128.37 71.74 128.40 1051.88
71.74 128.46 71.74 128.47 595.03
71.74 128.54 71.74 128.56 595.03
71.73 128.63 71.73 128.64 446.27
71.73 128.71 71.73 128.72 297.51
71.73 128.80 71.73 128.80 148.75
71.73 128.88 71.73 128.88 148.75
71.73 129.05 71.73 129.05 148.75
71.72 129.13 71.72 129.14 148.75
71.72 129.22 71.72 129.22 148.75
71.72 129.30 71.72 129.31 148.75
71.72 129.39 71.72 129.39 148.75
71.72 129.47 71.72 129.48 148.75
71.71 129.56 71.71 129.56 148.75
71.71 129.81 71.71 129.82 148.74
71.70 129.98 71.70 129.98 148.74
71.70 130.07 71.70 130.07 148.74
71.70 130.15 71.70 130.15 148.74
71.70 130.23 71.69 130.23 148.74
71.69 130.32 71.68 130.32 1346.87
71.69 130.40 71.68 130.40 1346.86
71.69 130.49 71.67 130.49 1516.80
71.69 130.57 71.67 130.58 1516.78
71.68 130.66 71.67 130.66 1494.74
71.68 130.74 71.67 130.74 1494.73
71.68 130.83 71.66 130.83 1494.71
71.68 130.91 71.66 130.91 1494.70
71.67 130.99 71.66 130.99 1494.69
71.67 131.08 71.65 131.08 1662.81
71.67 131.16 71.65 131.16 1642.72
71.66 131.25 71.65 131.25 1642.70
71.66 131.33 71.65 131.33 1642.69
71.66 131.41 71.64 131.41 1642.68
71.65 131.50 71.64 131.50 1662.74
71.65 131.58 71.64 131.59 1662.72
71.65 131.67 71.63 131.67 1642.64
71.65 131.75 71.63 131.75 1809.20
71.64 131.84 71.63 131.84 1809.19
71.64 131.92 71.62 131.92 1809.17
71.64 132.00 71.62 132.01 1809.15
71.63 132.17 71.63 132.17 148.71
71.63 132.25 71.62 132.25 148.71
71.62 132.34 71.62 132.34 210.31
71.62 132.42 71.62 132.43 210.30
71.62 132.51 71.61 132.51 210.30
71.61 132.59 71.61 132.59 210.30
71.61 132.67 71.61 132.68 210.30
71.61 132.76 71.60 132.76 210.30
71.60 132.84 71.60 132.84 210.29
71.60 132.92 71.60 132.93 210.29
71.59 133.09 71.59 133.09 210.29
71.74 124.71 71.67 125.12 16634.04
71.74 125.48 71.75 125.51 1226.71
71.74 125.56 71.75 125.60 1226.71
71.74 125.65 71.74 125.68 1051.89
71.74 125.99 71.74 126.03 1495.01
71.74 126.07 71.74 126.11 1199.33
71.74 126.16 71.74 126.18 758.52
