# lats1 lons1 lats2 lon2 drift_m
73.89 130.96 73.87 130.97 1473.99
73.87 130.95 73.86 130.97 1473.94
73.87 130.90 73.86 130.92 1473.94
73.88 130.86 73.86 130.87 1611.89
73.88 130.81 73.86 130.83 1673.15
73.88 130.76 73.86 130.78 1673.16
73.88 130.71 73.87 130.73 1673.17
73.87 130.71 73.85 130.73 1673.11
73.85 130.70 73.84 130.72 1673.06
73.84 130.70 73.83 130.71 1611.75
73.83 130.69 73.81 130.71 1611.70
73.81 130.69 73.80 130.71 1540.46
73.80 130.68 73.79 130.70 1540.41
73.80 130.73 73.79 130.75 1540.40
73.81 130.74 73.80 130.76 1540.45
73.83 130.74 73.81 130.76 1473.76
73.84 130.75 73.83 130.76 1473.81
73.85 130.75 73.84 130.77 1473.86
73.87 130.76 73.85 130.77 1673.11
73.86 130.80 73.85 130.82 1473.90
73.85 130.80 73.84 130.82 1540.60
73.84 130.79 73.82 130.81 1540.55
73.82 130.79 73.81 130.81 1540.50
73.81 130.78 73.80 130.80 1540.45
73.80 130.78 73.78 130.80 1540.40
73.80 130.83 73.78 130.85 1540.39
73.79 130.87 73.78 130.89 1540.39
73.79 130.92 73.78 130.94 1540.38
73.79 130.97 73.78 130.99 1540.38
73.79 131.07 73.78 131.08 1540.37
73.79 131.11 73.78 131.13 1338.23
73.77 131.11 73.76 131.13 1411.34
73.78 131.06 73.76 131.08 1411.34
73.76 131.10 73.75 131.12 1286.80
73.75 131.10 73.74 131.12 1286.76
73.73 131.09 73.73 131.09 897.78
73.73 131.14 73.73 131.14 598.52
73.75 131.15 73.74 131.14 897.81
73.76 131.15 73.75 131.15 598.56
73.77 131.16 73.77 131.15 748.22
73.79 131.16 73.78 131.16 598.60
73.77 131.20 73.76 131.20 748.22
73.76 131.20 73.75 131.20 598.56
73.74 131.19 73.74 131.19 598.54
73.73 131.19 73.73 131.19 598.52
73.72 131.18 73.71 131.18 598.50
73.72 131.14 73.71 131.13 897.75
73.72 131.09 73.71 131.11 1286.68
73.71 131.08 73.70 131.10 1286.63
73.71 131.04 73.70 131.06 1411.11
73.69 131.08 73.68 131.10 1286.59
73.68 131.07 73.67 131.09 1286.55
73.67 131.07 73.66 131.09 1286.50
73.67 130.97 73.66 131.00 1378.70
73.68 130.98 73.67 131.00 1286.56
73.60 130.95 73.59 130.98 1480.02
73.59 130.94 73.58 130.97 1479.97
73.59 130.90 73.58 130.93 1589.31
73.59 130.85 73.58 130.88 1589.32
73.58 130.84 73.57 130.87 1479.93
73.57 130.84 73.56 130.87 1479.88
73.57 130.75 73.56 130.77 1479.89
73.58 130.75 73.57 130.78 1589.27
73.60 130.75 73.58 130.78 1589.33
73.61 130.76 73.60 130.78 1495.28
73.60 130.71 73.59 130.74 1589.33
73.58 130.70 73.57 130.73 1589.28
73.57 130.70 73.56 130.73 1479.89
73.56 130.69 73.55 130.72 1479.84
73.54 130.69 73.53 130.72 1479.79
73.53 130.68 73.52 130.71 1479.74
73.52 130.68 73.51 130.71 1479.69
73.50 130.67 73.49 130.70 1479.65
73.49 130.67 73.48 130.70 1479.60
73.48 130.67 73.47 130.70 1479.55
73.46 130.66 73.45 130.69 1479.50
73.45 130.66 73.44 130.69 1479.45
73.45 130.61 73.44 130.64 1479.45
73.44 130.56 73.43 130.59 1479.40
73.41 130.55 73.40 130.58 1479.30
73.40 130.54 73.40 130.57 908.50
73.40 130.50 73.40 130.53 908.50
73.40 130.45 73.40 130.48 908.51
73.40 130.40 73.40 130.46 1817.01
73.41 130.36 73.40 130.39 908.51
73.41 130.31 73.40 130.34 908.52
73.41 130.26 73.41 130.29 908.52
73.41 130.22 73.41 130.25 1056.13
73.39 130.26 73.39 130.29 908.49
73.39 130.31 73.39 130.33 908.48
73.39 130.35 73.39 130.38 908.48
73.39 130.45 73.39 130.47 908.48
73.39 130.49 73.38 130.55 1816.94
73.39 130.54 73.38 130.57 908.47
73.39 130.59 73.39 130.59 0.00
73.40 130.59 73.40 130.62 1056.10
73.41 130.60 73.40 130.63 1479.30
73.41 130.64 73.40 130.67 1479.29
73.40 130.64 73.40 130.67 1056.10
73.38 130.63 73.38 130.63 0.00
73.38 130.68 73.38 130.68 0.00
73.40 130.68 73.39 130.71 908.49
73.41 130.69 73.40 130.72 1479.29
73.41 130.74 73.40 130.76 1479.28
73.41 130.78 73.40 130.81 1479.28
73.42 130.79 73.41 130.82 1479.33
73.43 130.79 73.42 130.82 1479.38
73.45 130.80 73.44 130.83 1479.43
73.46 130.80 73.45 130.83 1479.48
73.46 130.85 73.45 130.88 1479.48
73.47 130.85 73.46 130.88 1479.53
73.49 130.86 73.48 130.89 1479.57
73.48 130.90 73.47 130.93 1479.57
73.47 130.90 73.46 130.93 1479.52
73.46 130.89 73.45 130.92 1479.47
73.44 130.89 73.43 130.92 1479.42
73.45 130.84 73.44 130.87 1479.42
73.43 130.84 73.42 130.87 1479.37
73.42 130.83 73.41 130.86 1479.32
73.41 130.83 73.40 130.86 1479.27
73.39 130.82 73.38 130.85 1479.22
73.39 130.78 73.38 130.81 1479.23
73.39 130.87 73.38 130.90 1479.22
73.40 130.88 73.39 130.90 1479.27
73.42 130.88 73.41 130.91 1479.32
73.43 130.93 73.43 130.93 299.03
73.44 130.94 73.44 130.94 299.04
73.46 130.94 73.45 130.94 1046.67
73.45 130.99 73.45 130.99 299.05
73.44 130.98 73.44 130.98 299.04
73.43 130.98 73.43 130.98 299.03
73.41 130.97 73.41 130.97 299.02
73.41 131.02 73.42 131.02 299.02
73.43 131.02 73.42 131.02 1046.60
73.43 131.07 73.42 131.07 1046.59
73.41 131.07 73.41 131.07 299.02
73.40 131.06 73.40 131.06 299.01
73.40 131.02 73.40 131.02 299.01
73.39 130.96 73.39 130.96 0.00
73.39 130.92 73.38 130.95 1479.21
73.40 130.92 73.39 130.95 1479.26
73.38 130.91 73.37 130.94 908.45
73.37 130.96 73.37 130.96 0.00
73.37 131.01 73.38 131.01 298.99
73.44 130.70 73.43 130.73 1479.39
73.45 130.70 73.44 130.73 1479.44
73.48 130.57 73.47 130.60 1479.56
73.49 130.58 73.48 130.61 1479.61
73.51 130.58 73.50 130.61 1479.65
73.52 130.59 73.51 130.62 1479.70
73.53 130.59 73.52 130.62 1479.75
73.53 130.73 73.52 130.76 1479.74
73.54 130.74 73.53 130.77 1479.79
73.56 130.74 73.55 130.77 1479.84
73.52 130.73 73.51 130.76 1479.69
73.64 130.63 73.63 130.66 1704.98
73.64 130.58 73.63 130.61 1704.98
73.63 130.34 73.62 130.37 1704.95
73.70 130.07 73.68 130.10 1744.31
73.70 129.69 73.69 129.73 1915.28
73.63 129.38 73.62 129.42 1800.49
73.63 129.34 73.62 129.37 1800.50
73.67 129.25 73.66 129.29 1691.74
73.67 129.21 73.66 129.24 1691.75
73.68 129.16 73.66 129.19 1691.75
73.68 129.11 73.66 129.15 1691.75
73.68 129.06 73.67 129.10 1691.76
73.68 129.02 73.67 129.05 1589.44
73.68 128.97 73.67 129.00 1589.45
73.67 128.96 73.66 129.00 1589.39
73.67 128.92 73.66 128.95 1589.40
73.66 129.01 73.65 129.05 1589.39
73.66 129.06 73.65 129.10 1691.70
73.69 128.97 73.68 129.01 1704.78
73.71 128.97 73.69 129.01 1800.62
73.71 128.93 73.70 128.97 1704.84
73.74 129.18 73.73 129.22 2011.96
73.82 129.20 73.81 129.25 2125.79
73.82 129.15 73.81 129.20 2034.27
73.82 129.10 73.81 129.15 2034.28
73.84 129.10 73.83 129.15 2034.34
73.84 129.15 73.83 129.20 2034.34
73.84 129.20 73.82 129.25 2125.86
73.85 129.20 73.84 129.25 2125.94
73.88 129.21 73.86 129.27 2243.76
73.88 129.16 73.87 129.22 2157.22
73.89 129.17 73.88 129.22 2157.29
73.84 129.06 73.83 129.11 2034.35
73.84 129.01 73.83 129.06 2034.35
73.84 128.96 73.83 129.01 2034.36
73.85 128.96 73.84 129.02 2157.10
73.83 128.96 73.82 129.01 2034.29
73.83 129.00 73.81 129.05 2034.29
73.83 129.05 73.81 129.10 2034.28
73.83 128.91 73.82 128.96 2034.29
73.79 128.66 73.78 128.71 1743.91
73.79 128.56 73.79 128.61 1743.92
73.69 128.54 73.68 128.58 1617.16
73.61 128.29 73.61 128.29 149.43
73.58 128.33 73.58 128.33 149.42
73.58 128.38 73.58 128.38 149.42
73.58 128.42 73.58 128.43 149.42
73.57 128.42 73.57 128.42 149.42
73.57 128.37 73.57 128.38 149.42
73.56 128.37 73.56 128.37 149.41
73.55 128.42 73.55 128.42 149.41
73.54 128.41 73.54 128.42 149.41
73.54 128.37 73.54 128.37 149.41
73.54 128.27 73.54 128.27 0.00
73.54 128.23 73.54 128.23 0.00
73.55 128.18 73.55 128.18 0.00
73.56 128.18 73.56 128.19 149.41
73.57 128.18 73.57 128.19 149.42
73.57 128.14 73.57 128.14 149.42
73.56 128.13 73.56 128.13 0.00
73.56 128.09 73.56 128.09 149.41
73.57 128.09 73.57 128.09 149.42
73.57 128.04 73.57 128.05 149.42
73.56 128.04 73.56 128.04 149.41
73.55 128.04 73.55 128.04 149.41
73.55 128.08 73.55 128.08 0.00
73.55 128.13 73.55 128.13 0.00
73.56 128.23 73.56 128.23 149.41
73.57 128.23 73.57 128.24 149.42
73.58 128.23 73.58 128.24 149.42
73.56 128.28 73.56 128.28 149.41
73.53 128.27 73.53 128.27 0.00
73.53 128.22 73.53 128.22 0.00
73.54 128.46 73.54 128.47 149.41
73.55 128.46 73.55 128.47 149.41
73.57 128.47 73.57 128.47 149.42
73.55 128.56 73.55 128.56 149.41
73.49 128.83 73.49 128.83 149.39
73.54 129.31 73.52 129.35 1800.07
73.47 129.72 73.46 129.75 1690.90
73.42 130.32 73.42 130.34 908.55
73.42 130.41 73.42 130.43 761.61
73.77 130.67 73.76 130.69 1540.31
73.79 130.68 73.77 130.70 1540.36
73.84 130.84 73.82 130.86 1473.80
73.85 130.85 73.84 130.86 1473.85
73.86 130.85 73.85 130.87 1473.90
73.86 130.90 73.85 130.91 1473.89
73.85 130.89 73.84 130.91 1473.84
73.83 130.89 73.82 130.90 1473.80
73.83 130.94 73.82 130.95 1473.79
73.85 130.94 73.83 130.96 1540.59
73.86 130.95 73.85 130.96 1473.89
73.86 131.00 73.85 131.01 1473.88
73.87 131.00 73.86 131.01 1473.93
73.87 131.05 73.86 131.06 1473.93
73.86 131.04 73.84 131.06 1473.88
73.84 131.04 73.83 131.05 1473.83
73.85 130.99 73.83 131.01 1540.58
73.83 130.99 73.82 131.00 1473.79
73.83 131.03 73.82 131.05 1473.78
73.83 131.08 73.82 131.10 1473.78
73.84 131.09 73.83 131.10 1473.82
73.86 131.09 73.84 131.11 1473.87
73.87 131.10 73.86 131.11 1473.92
73.87 131.14 73.86 131.16 1473.92
73.85 131.14 73.84 131.15 1473.87
73.84 131.13 73.83 131.15 1540.56
73.83 131.13 73.82 131.15 1540.51
73.86 130.46 73.85 130.48 1611.83
73.83 130.21 73.81 130.23 1672.94
73.81 130.21 73.80 130.23 1540.46
73.96 129.67 73.96 129.68 299.12
73.98 129.34 73.97 129.40 2083.52
73.98 129.29 73.97 129.35 2083.53
73.98 129.24 73.98 129.30 2083.53
73.98 129.19 73.98 129.26 2223.77
74.00 129.19 73.99 129.26 2223.84
73.99 128.95 73.98 129.02 2177.96
73.99 128.90 73.98 128.96 2034.58
73.99 128.85 73.98 128.91 2034.58
73.99 128.80 73.98 128.87 2177.98
73.99 128.75 73.99 128.82 2177.98
73.99 128.71 73.99 128.77 2177.99
73.99 128.66 73.99 128.72 2034.60
74.01 128.66 74.00 128.73 2141.74
74.02 128.66 74.01 128.73 2178.14
74.02 128.71 74.01 128.78 2178.13
74.01 128.71 74.00 128.78 2178.06
74.01 128.76 74.00 128.82 2178.05
74.02 128.76 74.01 128.83 2178.13
74.02 128.81 74.01 128.88 2178.12
74.00 128.81 74.00 128.87 2178.05
74.00 128.85 74.00 128.92 2034.65
74.02 128.86 74.01 128.92 2178.12
73.98 128.85 73.97 128.91 2034.52
73.98 128.80 73.97 128.87 2177.91
73.98 128.75 73.97 128.82 2177.91
73.98 128.70 73.97 128.76 2034.53
73.98 128.65 73.97 128.72 2034.53
73.97 128.65 73.96 128.71 2034.47
73.97 128.60 73.96 128.66 2034.47
73.97 128.55 73.96 128.62 2034.48
73.97 128.51 73.96 128.57 1995.55
73.97 128.46 73.97 128.54 2612.21
73.96 128.46 73.95 128.52 1995.49
73.96 128.41 73.96 128.49 2708.71
73.96 128.50 73.95 128.57 1995.48
73.96 128.55 73.95 128.61 2034.41
73.95 128.60 73.95 128.66 2034.40
73.94 128.60 73.93 128.66 2034.34
73.94 128.65 73.93 128.71 2034.33
73.95 128.65 73.95 128.71 2034.40
73.95 128.70 73.95 128.76 2034.40
73.97 128.70 73.96 128.76 2034.46
73.97 128.75 73.96 128.81 2177.84
73.95 128.75 73.95 128.81 2034.39
73.94 128.74 73.93 128.80 2034.32
73.94 128.69 73.93 128.76 2034.33
73.93 128.74 73.92 128.80 2034.26
73.92 128.79 73.92 128.85 2034.25
73.94 128.79 73.93 128.85 2034.32
73.95 128.79 73.94 128.86 2177.76
73.96 128.80 73.96 128.86 2177.83
73.96 128.85 73.96 128.91 2034.45
73.95 128.84 73.94 128.90 2034.38
73.94 128.84 73.93 128.90 2034.32
73.94 128.89 73.93 128.95 2034.31
73.95 128.89 73.94 128.96 2177.75
73.96 128.89 73.96 128.96 2177.83
73.98 128.90 73.97 128.96 2177.90
73.98 128.95 73.97 129.01 2177.89
73.96 128.94 73.96 129.01 2177.82
73.95 128.94 73.94 129.00 2177.75
73.94 128.94 73.93 129.00 2083.29
73.82 129.24 73.81 129.29 2125.79
73.84 129.44 73.83 129.50 2336.51
74.02 128.52 74.02 128.59 2141.82
74.02 128.47 74.03 128.55 2582.34
74.03 128.42 74.03 128.50 2582.34
74.04 128.42 74.04 128.50 2435.26
74.04 128.47 74.04 128.55 2435.25
74.04 128.52 74.03 128.59 2141.89
74.07 128.38 74.07 128.46 2435.42
74.08 128.38 74.08 128.38 473.53
74.08 128.34 74.08 128.33 473.53
74.08 128.09 74.09 128.16 2035.07
73.97 128.26 73.98 128.35 2708.82
73.94 128.11 73.94 128.20 2845.45
73.92 128.11 73.92 128.20 2691.87
73.77 128.13 73.77 128.13 149.49
73.76 128.13 73.76 128.13 298.98
73.76 128.08 73.76 128.08 149.49
73.75 128.07 73.75 128.08 149.48
73.74 128.07 73.73 128.08 149.48
73.72 128.07 73.72 128.07 149.47
73.71 128.07 73.71 128.07 149.47
73.69 128.06 73.69 128.07 149.46
73.68 128.06 73.68 128.07 149.46
73.68 128.11 73.68 128.11 149.46
73.69 128.11 73.69 128.12 149.46
73.71 128.11 73.71 128.12 149.47
73.72 128.12 73.72 128.12 149.47
73.73 128.12 73.73 128.12 149.48
73.75 128.12 73.75 128.13 149.48
73.75 128.17 73.75 128.17 149.64
73.76 128.17 73.75 128.19 872.31
73.77 128.18 73.77 128.18 149.49
73.73 128.17 73.73 128.17 149.63
73.72 128.16 73.72 128.17 149.47
73.71 128.16 73.71 128.17 149.47
73.69 128.16 73.69 128.16 149.46
73.68 128.16 73.68 128.16 149.46
73.65 128.15 73.65 128.16 149.45
73.65 128.10 73.65 128.11 149.45
73.64 128.10 73.64 128.11 149.44
73.64 128.15 73.64 128.15 149.44
73.61 128.14 73.61 128.15 149.43
74.11 128.73 74.12 128.77 1233.86
74.26 128.18 74.27 128.23 2036.48
74.26 128.13 74.27 128.18 2036.49
74.24 128.12 74.25 128.18 2159.22
74.24 128.12 74.25 128.18 2159.22
